Timestamp;Epoch;OutsideVert;OutsideHor;InsideCeiling;InsideTable;InsideWork;InsideEye;InsideTable2;InsideWork2
06.07.2019 04:46:25;1562381185247;10.00;10.00;0.03;0.00;0.00;37.00;3.00;0.00;0.00
06.07.2019 04:47:35;1562381255243;10.00;0.00;0.03;0.00;0.00;32.00;3.00;0.00;0.00
06.07.2019 04:48:45;1562381325243;10.00;10.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
06.07.2019 04:49:55;1562381395241;20.00;10.00;0.03;0.00;0.00;35.00;3.00;0.00;0.00
06.07.2019 04:51:05;1562381465239;20.00;10.00;0.03;0.00;0.00;28.00;3.00;0.00;0.00
06.07.2019 04:52:15;1562381535238;20.00;10.00;0.03;0.00;0.00;36.00;3.00;0.00;0.00
06.07.2019 04:53:25;1562381605238;20.00;10.00;0.03;0.00;0.00;30.00;3.00;0.03;0.00
06.07.2019 04:54:25;1562381665238;20.00;10.00;0.03;0.00;0.00;34.00;3.00;0.03;0.00
06.07.2019 04:55:35;1562381735237;20.00;20.00;0.03;0.00;0.00;34.00;3.00;0.03;0.00
06.07.2019 04:56:35;1562381795239;20.00;20.00;0.03;0.00;0.00;31.00;3.00;0.03;0.03
06.07.2019 04:57:35;1562381855239;20.00;20.00;0.06;0.00;0.00;32.00;3.00;0.03;0.03
06.07.2019 04:58:45;1562381925241;20.00;20.00;0.06;0.10;0.00;34.00;3.00;0.06;0.03
06.07.2019 04:59:55;1562381995238;30.00;20.00;0.06;0.10;0.00;36.00;3.00;0.06;0.03
06.07.2019 05:01:05;1562382065236;30.00;30.00;0.06;0.10;0.00;35.00;3.00;0.10;0.03
06.07.2019 05:02:15;1562382135238;30.00;30.00;0.06;0.10;0.10;28.00;3.00;0.13;0.06
06.07.2019 05:03:25;1562382205235;30.00;40.00;0.10;0.20;0.10;35.00;3.00;0.17;0.06
06.07.2019 05:04:35;1562382275233;30.00;40.00;0.10;0.20;0.10;28.00;3.00;0.17;0.10
06.07.2019 05:05:45;1562382345231;30.00;50.00;0.10;0.20;0.10;30.00;3.00;0.23;0.10
06.07.2019 05:06:45;1562382405232;30.00;60.00;0.13;0.30;0.10;28.00;3.00;0.27;0.13
06.07.2019 05:07:55;1562382475229;40.00;70.00;0.13;0.30;0.10;32.00;3.00;0.30;0.13
06.07.2019 05:09:05;1562382545228;50.00;90.00;0.17;0.40;0.20;30.00;3.00;0.37;0.17
06.07.2019 05:10:15;1562382615224;50.00;100.00;0.20;0.50;0.20;32.00;3.00;0.47;0.20
06.07.2019 05:11:15;1562382675226;50.00;110.00;0.20;0.50;0.20;33.00;3.00;0.51;0.23
06.07.2019 05:12:25;1562382745226;70.00;120.00;0.23;0.60;0.30;30.00;3.00;0.61;0.27
06.07.2019 05:13:35;1562382815221;80.00;150.00;0.27;0.70;0.30;34.00;3.00;0.68;0.30
06.07.2019 05:14:35;1562382875222;80.00;170.00;0.30;0.80;0.40;36.00;3.00;0.78;0.37
06.07.2019 05:15:45;1562382945221;90.00;190.00;0.34;0.90;0.40;33.00;3.00;0.92;0.41
06.07.2019 05:16:55;1562383015217;100.00;230.00;0.37;1.10;0.50;30.00;3.00;1.05;0.47
06.07.2019 05:17:55;1562383075218;120.00;260.00;0.41;1.20;0.50;38.00;3.00;1.19;0.54
06.07.2019 05:19:05;1562383145215;140.00;300.00;0.47;1.40;0.60;37.00;3.00;1.36;0.61
06.07.2019 05:20:05;1562383205215;150.00;340.00;0.54;1.50;0.70;32.00;3.00;1.53;0.68
06.07.2019 05:21:15;1562383275212;170.00;370.00;0.61;1.70;0.80;35.00;3.00;1.70;0.78
06.07.2019 05:22:15;1562383335212;180.00;410.00;0.64;1.90;0.90;39.00;3.00;1.87;0.85
06.07.2019 05:23:25;1562383405207;210.00;450.00;0.71;2.10;1.00;29.00;3.00;2.08;0.95
06.07.2019 05:24:25;1562383465209;230.00;490.00;0.78;2.30;1.10;30.00;3.00;2.25;1.05
06.07.2019 05:25:35;1562383535207;260.00;540.00;0.88;2.50;1.20;30.00;3.00;2.52;1.16
06.07.2019 05:26:45;1562383605201;280.00;590.00;0.99;2.80;1.30;37.00;3.00;2.80;1.29
06.07.2019 05:27:45;1562383665201;310.00;650.00;1.02;3.10;1.40;39.00;3.00;3.07;1.40
06.07.2019 05:28:55;1562383735203;340.00;710.00;1.12;3.40;1.50;36.00;3.00;3.38;1.53
06.07.2019 05:30:05;1562383805199;380.00;770.00;1.26;3.70;1.70;32.00;3.00;3.72;1.70
06.07.2019 05:31:15;1562383875197;420.00;840.00;1.40;4.10;1.90;39.00;3.00;4.10;1.87
06.07.2019 05:32:25;1562383945200;470.00;900.00;1.53;4.50;2.10;31.00;3.00;4.51;2.05
06.07.2019 05:33:35;1562384015199;510.00;980.00;1.67;4.90;2.30;32.00;3.00;4.88;2.25
06.07.2019 05:34:45;1562384085198;560.00;1040.00;1.81;5.40;2.50;37.00;3.00;5.36;2.46
06.07.2019 05:35:55;1562384155195;610.00;1120.00;1.98;5.80;2.70;40.00;3.00;5.84;2.66
06.07.2019 05:36:55;1562384215195;650.00;1190.00;2.11;6.20;2.90;40.00;3.00;6.22;2.87
06.07.2019 05:38:05;1562384285193;700.00;1260.00;2.29;6.70;3.10;38.00;3.00;6.69;3.07
06.07.2019 05:39:15;1562384355192;740.00;1330.00;2.42;7.20;3.30;37.00;3.00;7.17;3.28
06.07.2019 05:40:25;1562384425191;780.00;1390.00;2.56;7.60;3.50;40.00;3.00;7.62;3.48
06.07.2019 05:41:35;1562384495188;810.00;1380.00;2.73;8.10;3.70;37.00;3.00;8.10;3.69
06.07.2019 05:42:35;1562384555188;850.00;1450.00;2.83;8.50;3.90;35.00;3.00;8.47;3.86
06.07.2019 05:43:45;1562384625185;880.00;1530.00;3.04;8.90;4.10;32.00;3.00;8.92;4.06
06.07.2019 05:44:55;1562384695185;910.00;1620.00;3.17;9.40;4.30;35.00;3.00;9.39;4.27
06.07.2019 05:46:05;1562384765184;940.00;1710.00;3.34;9.90;4.50;42.00;3.00;9.87;4.47
06.07.2019 05:47:05;1562384825189;970.00;1780.00;3.45;10.20;4.60;35.00;3.00;10.21;4.64
06.07.2019 05:48:15;1562384895188;1010.00;1860.00;3.62;10.70;4.90;41.00;3.00;10.69;4.85
06.07.2019 05:49:25;1562384965184;1030.00;1940.00;3.75;11.10;5.10;42.00;3.00;11.10;5.05
06.07.2019 05:50:35;1562385035183;1070.00;2020.00;3.93;11.60;5.30;44.00;3.00;11.55;5.26
06.07.2019 05:51:45;1562385105178;1090.00;2090.00;4.03;12.00;5.40;40.00;3.00;11.96;5.40
06.07.2019 05:52:45;1562385165181;1110.00;2150.00;4.16;12.30;5.60;44.00;3.00;12.27;5.57
06.07.2019 05:53:55;1562385235179;1140.00;2200.00;4.27;12.60;5.70;38.00;3.00;12.64;5.74
06.07.2019 05:55:05;1562385305174;1150.00;2260.00;4.37;13.00;5.90;40.00;3.00;12.98;5.87
06.07.2019 05:56:05;1562385365174;1170.00;2310.00;4.47;13.30;6.00;36.00;3.00;13.29;6.01
06.07.2019 05:57:05;1562385425176;1200.00;2360.00;4.61;13.60;6.20;40.00;3.00;13.63;6.15
06.07.2019 05:58:15;1562385495174;1220.00;2420.00;4.75;14.00;6.40;40.00;3.00;14.01;6.35
06.07.2019 05:59:25;1562385565173;1250.00;2500.00;4.88;14.50;6.60;44.00;3.00;14.49;6.56
06.07.2019 06:00:35;1562385635166;1200.00;2580.00;5.05;15.00;6.80;45.00;3.00;15.00;6.76
06.07.2019 06:01:35;1562385695169;1240.00;2660.00;5.19;15.40;7.00;45.00;3.00;15.44;6.97
06.07.2019 06:02:35;1562385755170;1270.00;2740.00;5.36;15.90;7.20;41.00;3.00;15.92;7.17
06.07.2019 06:03:45;1562385825168;1320.00;2820.00;5.57;16.50;7.50;45.00;3.00;16.47;7.45
06.07.2019 06:04:55;1562385895166;1360.00;2910.00;5.74;17.00;7.70;37.00;3.00;17.02;7.69
06.07.2019 06:06:05;1562385965160;1400.00;3000.00;5.94;17.60;7.90;47.00;3.00;17.60;7.92
06.07.2019 06:07:05;1562386025164;1450.00;3070.00;6.08;18.10;8.10;39.00;3.00;18.08;8.13
06.07.2019 06:08:15;1562386095163;1490.00;3150.00;6.28;18.70;8.40;40.00;3.00;18.66;8.37
06.07.2019 06:09:25;1562386165161;1530.00;3220.00;6.45;19.20;8.60;45.00;3.00;19.17;8.61
06.07.2019 06:10:35;1562386235158;1560.00;3300.00;6.63;19.70;8.80;45.00;3.00;19.68;8.81
06.07.2019 06:11:45;1562386305156;1620.00;3370.00;6.80;20.20;9.10;47.00;3.00;20.20;9.05
06.07.2019 06:12:45;1562386365156;1650.00;3440.00;6.97;20.70;9.30;46.00;3.00;20.74;9.26
06.07.2019 06:13:45;1562386425157;1690.00;3490.00;7.14;21.20;9.50;40.00;3.00;21.19;9.46
06.07.2019 06:14:55;1562386495154;1730.00;3570.00;7.31;21.80;9.70;44.00;3.00;21.77;9.70
06.07.2019 06:15:55;1562386555154;1770.00;3640.00;7.48;22.30;9.90;47.00;3.00;22.25;9.91
06.07.2019 06:16:55;1562386615154;1800.00;3690.00;7.69;22.70;10.10;40.00;3.00;22.72;10.11
06.07.2019 06:17:55;1562386675154;1840.00;3740.00;7.79;23.20;10.30;45.00;3.00;23.17;10.28
06.07.2019 06:19:05;1562386745150;1870.00;3790.00;7.96;23.70;10.50;48.00;3.00;23.65;10.49
06.07.2019 06:20:05;1562386805150;1910.00;3860.00;8.06;24.10;10.70;44.00;3.00;24.06;10.66
06.07.2019 06:21:05;1562386865150;1940.00;3910.00;8.27;24.50;10.90;41.00;3.00;24.47;10.86
06.07.2019 06:22:15;1562386935144;1980.00;3980.00;8.40;25.00;11.10;43.00;3.00;24.98;11.10
06.07.2019 06:23:15;1562386995147;2020.00;4030.00;8.57;25.40;11.30;45.00;3.00;25.42;11.27
06.07.2019 06:24:25;1562387065144;2060.00;4110.00;8.78;26.00;11.50;47.00;3.00;26.01;11.51
06.07.2019 06:25:35;1562387135142;2110.00;4180.00;8.95;26.60;11.80;49.00;3.00;26.62;11.79
06.07.2019 06:26:45;1562387205143;2160.00;4250.00;9.16;27.20;12.10;44.00;3.00;27.24;12.06
06.07.2019 06:27:55;1562387275138;2200.00;4330.00;9.36;27.80;12.30;51.00;3.00;27.82;12.30
06.07.2019 06:28:55;1562387335139;2240.00;4390.00;9.53;28.30;12.50;45.00;3.00;28.26;12.50
06.07.2019 06:30:05;1562387405136;2290.00;4470.00;9.74;29.00;12.70;44.00;3.00;28.95;12.74
06.07.2019 06:31:15;1562387475134;2330.00;4520.00;9.98;29.60;13.00;51.00;3.00;29.56;13.02
06.07.2019 06:32:15;1562387535137;2370.00;4580.00;10.11;30.10;13.20;51.00;3.00;30.07;13.22
06.07.2019 06:33:25;1562387605135;2420.00;4640.00;10.35;30.60;13.50;51.00;3.00;30.62;13.46
06.07.2019 06:34:35;1562387675134;2470.00;4710.00;10.56;31.30;13.80;44.00;3.00;31.27;13.77
06.07.2019 06:35:45;1562387745127;2520.00;4780.00;10.80;32.00;14.00;49.00;3.00;31.99;14.04
06.07.2019 06:36:55;1562387815125;2570.00;4840.00;11.00;32.70;14.30;53.00;3.00;32.67;14.32
06.07.2019 06:37:55;1562387875130;2620.00;4890.00;11.17;33.20;14.60;48.00;3.00;33.22;14.59
06.07.2019 06:39:05;1562387945128;2660.00;4950.00;11.41;33.90;14.90;47.00;3.00;33.87;14.86
06.07.2019 06:40:15;1562388015126;2720.00;5010.00;11.68;34.60;15.10;48.00;3.00;34.62;15.14
06.07.2019 06:41:25;1562388085126;2780.00;5060.00;11.89;35.40;15.50;54.00;3.00;35.44;15.48
06.07.2019 06:42:35;1562388155124;2840.00;5120.00;12.23;36.30;15.80;54.00;3.00;36.29;15.82
06.07.2019 06:43:45;1562388225122;2900.00;5180.00;12.50;37.10;16.20;47.00;3.00;37.11;16.20
06.07.2019 06:44:55;1562388295122;2970.00;5250.00;12.74;38.00;16.50;48.00;3.00;38.04;16.54
06.07.2019 06:46:05;1562388365118;3030.00;5320.00;13.12;39.00;16.90;50.00;3.00;38.96;16.91
06.07.2019 06:47:05;1562388425118;3090.00;5370.00;13.33;39.70;17.30;52.00;3.00;39.71;17.26
06.07.2019 06:48:15;1562388495117;3150.00;5440.00;13.63;40.50;17.60;54.00;3.00;40.50;17.56
06.07.2019 06:49:15;1562388555117;3210.00;5490.00;13.80;41.20;17.80;49.00;4.00;41.22;17.84
06.07.2019 06:50:25;1562388625118;3270.00;5690.00;14.11;42.10;18.20;49.00;4.00;42.07;18.21
06.07.2019 06:51:35;1562388695111;3330.00;6280.00;14.42;43.00;18.60;56.00;3.00;43.03;18.62
06.07.2019 06:52:45;1562388765109;3410.00;6870.00;14.76;44.00;19.00;56.00;3.00;44.02;19.03
06.07.2019 06:53:45;1562388825114;3470.00;7110.00;15.07;44.90;19.40;55.00;4.00;44.87;19.37
06.07.2019 06:54:55;1562388895111;3560.00;6810.00;15.44;45.90;19.80;50.00;5.00;45.86;19.82
06.07.2019 06:56:05;1562388965105;3650.00;8000.00;15.75;46.90;20.30;57.00;4.00;46.92;20.30
06.07.2019 06:57:05;1562389025107;3740.00;8270.00;16.13;48.00;20.80;56.00;4.00;47.98;20.78
06.07.2019 06:58:15;1562389095105;3830.00;6710.00;16.50;49.20;21.30;59.00;4.00;49.18;21.32
06.07.2019 06:59:25;1562389165102;3910.00;6730.00;16.91;50.10;21.80;61.00;5.00;50.10;21.80
06.07.2019 07:00:25;1562389225104;3970.00;7340.00;17.08;50.80;22.10;58.00;5.00;50.75;22.14
06.07.2019 07:01:35;1562389295102;4030.00;9220.00;17.36;51.40;22.40;53.00;7.00;51.44;22.42
06.07.2019 07:02:35;1562389355102;4070.00;11110.00;17.46;51.90;22.60;55.00;7.00;51.91;22.62
06.07.2019 07:03:35;1562389415102;4110.00;10350.00;17.63;52.40;22.80;56.00;7.00;52.43;22.83
06.07.2019 07:04:45;1562389485099;4160.00;11420.00;17.87;53.00;23.10;61.00;5.00;52.97;23.07
06.07.2019 07:05:55;1562389555095;4200.00;17040.00;18.04;53.50;23.30;56.00;7.00;53.52;23.31
06.07.2019 07:06:55;1562389615096;4230.00;17610.00;18.14;54.00;23.50;61.00;5.00;53.96;23.51
06.07.2019 07:07:55;1562389675097;4280.00;18220.00;18.35;54.40;23.70;60.00;6.00;54.37;23.68
06.07.2019 07:09:05;1562389745093;4320.00;20500.00;18.49;54.90;23.90;58.00;7.00;54.85;23.92
06.07.2019 07:10:15;1562389815095;4360.00;20960.00;18.73;55.40;24.10;55.00;8.00;55.43;24.13
06.07.2019 07:11:25;1562389885089;4410.00;21380.00;18.93;56.00;24.40;60.00;6.00;56.02;24.40
06.07.2019 07:12:35;1562389955084;4460.00;21700.00;19.00;56.50;24.60;57.00;8.00;56.53;24.64
06.07.2019 07:13:35;1562390015087;4500.00;22030.00;19.20;57.10;24.90;57.00;8.00;57.14;24.88
06.07.2019 07:14:35;1562390075089;4540.00;22430.00;19.37;57.70;25.10;61.00;9.00;57.66;25.12
06.07.2019 07:15:45;1562390145086;4590.00;22840.00;19.61;58.20;25.30;61.00;6.00;58.24;25.32
06.07.2019 07:16:55;1562390215084;4640.00;23310.00;19.79;58.90;25.60;60.00;7.00;58.85;25.56
06.07.2019 07:18:05;1562390285081;4690.00;23840.00;19.99;59.50;25.90;63.00;9.00;59.50;25.87
06.07.2019 07:19:15;1562390355080;4720.00;24170.00;20.16;59.90;26.00;61.00;10.00;59.88;26.01
06.07.2019 07:20:25;1562390425078;4770.00;24650.00;20.30;60.40;26.30;65.00;8.00;60.39;26.25
06.07.2019 07:21:25;1562390485078;4800.00;24950.00;20.37;60.70;26.40;58.00;10.00;60.70;26.35
06.07.2019 07:22:35;1562390555076;4820.00;25340.00;20.54;61.10;26.60;59.00;9.00;61.07;26.55
06.07.2019 07:23:45;1562390625076;4870.00;25810.00;20.67;61.50;26.70;61.00;9.00;61.52;26.72
06.07.2019 07:24:55;1562390695074;4890.00;26210.00;20.84;61.80;26.90;59.00;10.00;61.79;26.86
06.07.2019 07:26:05;1562390765067;4930.00;26690.00;20.88;62.20;27.00;62.00;8.00;62.20;27.00
06.07.2019 07:27:05;1562390825072;4950.00;27050.00;21.05;62.50;27.20;59.00;12.00;62.48;27.17
06.07.2019 07:28:15;1562390895070;4990.00;27440.00;21.19;62.90;27.30;63.00;13.00;62.89;27.30
06.07.2019 07:29:25;1562390965067;5030.00;27910.00;21.25;63.30;27.50;62.00;9.00;63.30;27.51
06.07.2019 07:30:35;1562391035068;5060.00;28240.00;21.43;63.70;27.70;65.00;12.00;63.71;27.65
06.07.2019 07:31:45;1562391105064;5100.00;28810.00;21.60;64.30;27.90;60.00;14.00;64.25;27.89
06.07.2019 07:32:55;1562391175062;5140.00;29160.00;21.70;64.60;28.10;62.00;9.00;64.63;28.06
06.07.2019 07:34:05;1562391245063;5190.00;29620.00;21.87;65.10;28.30;66.00;12.00;65.14;28.33
06.07.2019 07:35:15;1562391315061;5220.00;30110.00;22.11;65.70;28.50;64.00;9.00;65.65;28.54
06.07.2019 07:36:25;1562391385054;5250.00;30430.00;22.25;66.00;28.70;62.00;14.00;66.00;28.67
06.07.2019 07:37:25;1562391445059;5280.00;30670.00;22.35;66.30;28.80;61.00;14.00;66.27;28.77
06.07.2019 07:38:35;1562391515056;5310.00;30980.00;22.35;66.70;29.00;61.00;13.00;66.65;28.95
06.07.2019 07:39:45;1562391585055;5350.00;31410.00;22.62;67.10;29.20;67.00;14.00;67.09;29.18
06.07.2019 07:40:55;1562391655053;5370.00;31710.00;22.59;67.30;29.20;61.00;14.00;67.33;29.22
06.07.2019 07:41:55;1562391715053;5410.00;32170.00;22.72;67.70;29.40;61.00;14.00;67.67;29.39
06.07.2019 07:43:05;1562391785051;5450.00;32510.00;22.93;68.10;29.60;61.00;14.00;68.05;29.59
06.07.2019 07:44:15;1562391855049;5470.00;32970.00;23.07;68.50;29.70;61.00;14.00;68.49;29.73
06.07.2019 07:45:25;1562391925047;5520.00;33280.00;23.07;68.90;29.90;61.00;14.00;68.90;29.94
06.07.2019 07:46:25;1562391985047;5560.00;33690.00;23.27;69.20;30.10;62.00;13.00;69.24;30.11
06.07.2019 07:47:35;1562392055046;5580.00;34080.00;23.37;69.50;30.20;65.00;12.00;69.52;30.24
06.07.2019 07:48:45;1562392125040;5620.00;34460.00;23.48;70.00;30.40;65.00;12.00;70.00;30.38
06.07.2019 07:49:45;1562392185043;5640.00;34780.00;23.61;70.20;30.60;62.00;14.00;70.23;30.55
06.07.2019 07:50:55;1562392255041;5680.00;35110.00;23.68;70.60;30.70;62.00;16.00;70.61;30.69
06.07.2019 07:52:05;1562392325039;5710.00;35390.00;23.72;70.90;30.80;67.00;14.00;70.92;30.83
06.07.2019 07:53:15;1562392395032;5740.00;35760.00;23.99;71.30;31.00;68.00;16.00;71.23;30.96
06.07.2019 07:54:15;1562392455034;5770.00;36140.00;23.99;71.50;31.10;62.00;17.00;71.46;31.06
06.07.2019 07:55:25;1562392525032;5800.00;36490.00;24.09;71.80;31.20;61.00;17.00;71.77;31.20
06.07.2019 07:56:35;1562392595028;5830.00;36800.00;24.19;72.00;31.30;66.00;19.00;71.98;31.30
06.07.2019 07:57:35;1562392655030;5870.00;37250.00;24.40;72.50;31.50;62.00;15.00;72.46;31.54
06.07.2019 07:58:45;1562392725029;5920.00;37640.00;24.47;72.90;31.70;62.00;18.00;72.90;31.71
06.07.2019 07:59:55;1562392795027;5950.00;37940.00;24.60;73.10;31.90;64.00;16.00;73.11;31.85
06.07.2019 08:01:05;1562392865026;5990.00;38220.00;24.71;73.40;32.00;62.00;19.00;73.41;31.95
06.07.2019 08:02:05;1562392925026;6030.00;38580.00;24.74;73.70;32.10;65.00;19.00;73.69;32.09
06.07.2019 08:03:15;1562392995024;6080.00;39020.00;24.88;74.10;32.30;69.00;19.00;74.06;32.26
06.07.2019 08:04:25;1562393065020;6110.00;39290.00;24.95;74.30;32.30;69.00;18.00;74.30;32.33
06.07.2019 08:05:25;1562393125021;6160.00;39630.00;25.08;74.70;32.50;63.00;17.00;74.68;32.53
06.07.2019 08:06:25;1562393185021;6180.00;39870.00;25.15;74.90;32.60;65.00;16.00;74.92;32.64
06.07.2019 08:07:35;1562393255019;6230.00;40150.00;25.29;75.20;32.80;63.00;19.00;75.19;32.77
06.07.2019 08:08:45;1562393325016;6260.00;40550.00;25.42;75.50;32.90;63.00;20.00;75.50;32.91
06.07.2019 08:09:55;1562393395011;6300.00;41000.00;25.53;75.70;33.10;66.00;15.00;75.74;33.05
06.07.2019 08:10:55;1562393455011;6340.00;41280.00;25.60;76.00;33.20;64.00;20.00;76.01;33.15
06.07.2019 08:11:55;1562393515013;6360.00;41640.00;25.70;76.40;33.30;65.00;20.00;76.39;33.32
06.07.2019 08:13:05;1562393585011;6390.00;41810.00;25.80;76.60;33.50;66.00;21.00;76.59;33.46
06.07.2019 08:14:15;1562393655007;6420.00;42310.00;25.94;77.00;33.60;68.00;17.00;77.04;33.59
06.07.2019 08:15:15;1562393715009;6460.00;42450.00;25.94;77.30;33.80;71.00;21.00;77.28;33.76
06.07.2019 08:16:25;1562393785004;6500.00;42940.00;26.11;77.80;34.00;69.00;18.00;77.82;33.97
06.07.2019 08:17:25;1562393845006;6530.00;43410.00;26.25;78.20;34.10;69.00;18.00;78.20;34.14
06.07.2019 08:18:25;1562393905006;6560.00;43660.00;26.31;78.40;34.20;70.00;19.00;78.37;34.21
06.07.2019 08:19:35;1562393975002;6590.00;44030.00;26.52;78.80;34.40;70.00;20.00;78.78;34.38
06.07.2019 08:20:45;1562394045001;6600.00;44290.00;26.35;78.90;34.40;71.00;21.00;78.85;34.41
06.07.2019 08:21:55;1562394115000;6640.00;44680.00;26.66;79.10;34.60;70.00;19.00;79.09;34.58
06.07.2019 08:23:04;1562394184999;6650.00;44920.00;26.55;79.30;34.70;67.00;19.00;79.33;34.65
06.07.2019 08:24:14;1562394254998;6680.00;45250.00;26.76;79.70;34.80;68.00;18.00;79.67;34.82
06.07.2019 08:25:24;1562394324994;6700.00;45540.00;26.89;79.90;34.90;69.00;19.00;79.91;34.93
06.07.2019 08:26:34;1562394394990;6750.00;45990.00;27.03;80.30;35.10;66.00;20.00;80.25;35.10
06.07.2019 08:27:34;1562394454990;6760.00;46290.00;27.03;80.50;35.20;67.00;19.00;80.49;35.17
06.07.2019 08:28:34;1562394514991;6680.00;45120.00;26.66;79.40;34.80;71.00;24.00;79.43;34.76
06.07.2019 08:29:44;1562394584987;6810.00;47110.00;27.13;80.90;35.40;70.00;20.00;80.90;35.37
06.07.2019 08:30:44;1562394644987;6830.00;47580.00;27.37;81.30;35.60;70.00;19.00;81.27;35.54
06.07.2019 08:31:54;1562394714986;6860.00;47790.00;27.37;81.50;35.70;67.00;22.00;81.45;35.68
06.07.2019 08:33:04;1562394784984;6880.00;48230.00;27.44;81.80;35.80;68.00;25.00;81.75;35.78
06.07.2019 08:34:14;1562394854981;6900.00;48580.00;27.58;82.00;35.90;66.00;24.00;81.96;35.92
06.07.2019 08:35:24;1562394924979;6920.00;48970.00;27.65;82.20;36.00;69.00;20.00;82.20;36.02
06.07.2019 08:36:24;1562394984981;6940.00;49380.00;27.78;82.60;36.10;74.00;25.00;82.57;36.12
06.07.2019 08:37:34;1562395054978;6970.00;49810.00;27.78;82.80;36.30;73.00;24.00;82.81;36.29
06.07.2019 08:38:34;1562395114978;6980.00;50110.00;27.85;82.80;36.30;74.00;26.00;82.81;36.33
06.07.2019 08:39:44;1562395184973;7000.00;50510.00;27.89;83.10;36.40;72.00;24.00;83.09;36.43
06.07.2019 08:40:54;1562395254971;7020.00;51140.00;27.99;83.30;36.50;74.00;27.00;83.26;36.50
06.07.2019 08:42:04;1562395324972;7050.00;51420.00;28.12;83.50;36.70;67.00;25.00;83.50;36.67
06.07.2019 08:43:04;1562395384972;7080.00;51780.00;28.19;83.90;36.80;74.00;27.00;83.94;36.84
06.07.2019 08:44:14;1562395454970;7090.00;52190.00;28.19;83.90;36.90;74.00;26.00;83.91;36.87
06.07.2019 08:45:24;1562395524967;7120.00;52650.00;28.40;84.40;37.10;73.00;24.00;84.35;37.08
06.07.2019 08:46:24;1562395584967;7150.00;52760.00;28.43;84.70;37.20;74.00;27.00;84.73;37.22
06.07.2019 08:47:24;1562395644967;7180.00;53150.00;28.47;85.10;37.40;69.00;23.00;85.14;37.35
06.07.2019 08:48:34;1562395714964;7230.00;53660.00;28.77;85.60;37.60;74.00;26.00;85.58;37.63
06.07.2019 08:49:44;1562395784959;7250.00;54210.00;28.91;86.00;37.80;68.00;25.00;86.03;37.80
06.07.2019 08:50:44;1562395844960;7260.00;54460.00;28.98;86.10;37.80;68.00;26.00;86.13;37.83
06.07.2019 08:51:44;1562395904960;7280.00;54570.00;29.05;86.30;37.90;68.00;27.00;86.33;37.90
06.07.2019 08:52:54;1562395974953;7300.00;55100.00;29.01;86.60;38.00;71.00;24.00;86.61;38.04
06.07.2019 08:53:54;1562396034958;7330.00;55500.00;29.15;86.90;38.20;74.00;30.00;86.91;38.21
06.07.2019 08:55:04;1562396104957;7350.00;55880.00;29.22;87.20;38.30;74.00;30.00;87.15;38.28
06.07.2019 08:56:14;1562396174955;7350.00;56080.00;29.29;87.10;38.30;73.00;29.00;87.12;38.34
06.07.2019 08:57:24;1562396244953;7380.00;56540.00;29.39;87.50;38.50;70.00;25.00;87.53;38.52
06.07.2019 08:58:24;1562396304953;7410.00;57010.00;29.49;87.90;38.70;71.00;24.00;87.94;38.69
06.07.2019 08:59:34;1562396374948;7430.00;57500.00;29.63;88.00;38.70;71.00;24.00;88.04;38.72
06.07.2019 09:00:34;1562396434950;7430.00;57550.00;29.63;88.10;38.80;71.00;24.00;88.14;38.79
06.07.2019 09:01:34;1562396494950;7460.00;58100.00;29.63;88.40;38.90;71.00;24.00;88.38;38.86
06.07.2019 09:02:34;1562396554952;7460.00;58380.00;29.63;88.40;38.90;74.00;27.00;88.38;38.93
06.07.2019 09:03:34;1562396614953;7460.00;58630.00;29.63;88.30;38.90;74.00;29.00;88.32;38.93
06.07.2019 09:04:44;1562396684951;7510.00;58930.00;29.94;89.00;39.20;74.00;31.00;89.03;39.16
06.07.2019 09:05:44;1562396744953;7530.00;59310.00;29.94;89.20;39.30;72.00;25.00;89.24;39.30
06.07.2019 09:06:44;1562396804956;7530.00;59850.00;29.94;89.30;39.40;70.00;27.00;89.27;39.37
06.07.2019 09:07:44;1562396864956;7530.00;60120.00;29.90;89.30;39.30;71.00;25.00;89.27;39.34
06.07.2019 09:08:44;1562396924957;7550.00;60460.00;29.97;89.50;39.40;76.00;31.00;89.51;39.44
06.07.2019 09:09:54;1562396994960;7580.00;60810.00;30.14;89.70;39.50;74.00;27.00;89.65;39.47
06.07.2019 09:10:54;1562397054962;7590.00;61120.00;30.14;89.90;39.60;75.00;29.00;89.92;39.64
06.07.2019 09:11:54;1562397114964;7620.00;61530.00;30.28;90.10;39.70;74.00;28.00;90.13;39.71
06.07.2019 09:12:54;1562397174964;7640.00;61860.00;30.21;90.20;39.80;70.00;30.00;90.23;39.78
06.07.2019 09:13:54;1562397234964;7640.00;62090.00;30.28;90.10;39.70;74.00;32.00;90.09;39.71
06.07.2019 09:15:04;1562397304965;7680.00;62470.00;30.31;90.60;40.00;70.00;30.00;90.57;39.95
06.07.2019 09:16:04;1562397364967;7710.00;63040.00;30.55;90.90;40.10;71.00;28.00;90.91;40.12
06.07.2019 09:17:04;1562397424967;7700.00;63240.00;30.38;90.40;39.90;70.00;30.00;90.43;39.92
06.07.2019 09:18:04;1562397484968;7740.00;63650.00;30.45;91.00;40.20;73.00;27.00;90.95;40.19
